Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
22 SEP 2026,ALIVUS,EQ,ALIVUS LIFE SCIENCES LTD ,Listed    ,22 SEP 2026,               2.00,         122739448,           1374.20,   168668549441.60    
22 SEP 2026,ALKALI,EQ,ALKALI METALS LTD        ,Listed    ,22 SEP 2026,              10.00,          10182506,            103.20,     1050834619.20    
22 SEP 2026,ALKEM,EQ,ALKEM LABORATORIES LTD.  ,Listed    ,22 SEP 2026,               2.00,         119565000,           5331.50,   637460797500.00     
22 SEP 2026,ALKYLAMINE,EQ,ALKYL AMINES CHEM. LTD   ,Listed    ,22 SEP 2026,               2.00,          51144052,           1863.80,    95322284117.60
22 SEP 2026,ALLCARGO,EQ,ALLCARGO LOGISTICS LTD   ,Listed    ,22 SEP 2026,               2.00,        1497778469,             10.95,    16370718666.15  
22 SEP 2026,ALLDIGI,EQ,ALLDIGI TECH LIMITED     ,Listed    ,22 SEP 2026,              10.00,          15238326,            784.60,    11955990579.60   
22 SEP 2026,ALLETEC,SM,ALL E TECHNOLOGIES LTD   ,Listed    ,22 SEP 2026,              10.00,          20194176,            128.50,     2594951616.00   
22 SEP 2026,ALLTIME,EQ,ALL TIME PLASTICS LIMITED,Listed    ,22 SEP 2026,               2.00,          65507778,            203.75,    13345899611.95   
22 SEP 2026,ALMONDZ,EQ,ALMONDZ GLOBAL SEC LTD   ,Listed    ,22 SEP 2026,               1.00,         174899756,             18.65,     3261880449.40   
22 SEP 2026,ALOKINDS,EQ,ALOK INDUSTRIES LIMITED  ,Listed    ,22 SEP 2026,               1.00,        4965240401,              7.35,    36444864543.35  
22 SEP 2026,ALPA,EQ,ALPA LABORATORIES LTD    ,Listed    ,22 SEP 2026,              10.00,          21040600,             61.35,     1291051216.00      
22 SEP 2026,ALPEXSOLAR,SM,ALPEX SOLAR LIMITED      ,Listed    ,22 SEP 2026,              10.00,          25543000,            864.30,    22076814900.00
22 SEP 2026,ALPHAGEO,BE,ALPHAGEO (INDIA) LIMITED ,Listed    ,22 SEP 2026,              10.00,           6364767,            296.10,     1884607508.70  
22 SEP 2026,ALPINETEX,EQ,ALPINE TEXWORLD LIMITED  ,Listed    ,22 SEP 2026,              10.00,          38247000,             52.35,     2002612920.00 
22 SEP 2026,ALUFLUOR,EQ,ALUFLUORIDE LTD.         ,Permitted ,22 SEP 2026,              10.00,           7820482,            543.35,     4249258894.70  
22 SEP 2026,ALUWIND,SM,ALUWIND INFRA-TECH LTD   ,Listed    ,22 SEP 2026,              10.00,          24847420,             50.95,     1265976049.00   
22 SEP 2026,AMAGI,EQ,AMAGI MEDIA LABS LIMITED ,Listed    ,22 SEP 2026,               5.00,         216338944,            581.10,   125714560358.40     
22 SEP 2026,AMAL,EQ,AMAL LTD.                ,Permitted ,22 SEP 2026,              10.00,          12362662,            711.90,     8800979077.80      
22 SEP 2026,AMANTA,BE,AMANTA HEALTHCARE LIMITED,Listed    ,22 SEP 2026,              10.00,          38829351,            185.50,     7202844610.50    
22 SEP 2026,AMARJOTHI,EQ,AMARJOTHI SPINNING MILL L,Permitted ,22 SEP 2026,              10.00,           6750000,            148.90,     1005142500.00 
22 SEP 2026,AMBAAUTO,SM,AMBA AUTO SALES AND SER L,Listed    ,22 SEP 2026,              10.00,          18324000,             91.55,     1677562200.00  
22 SEP 2026,AMBALALSA,BE,AMBALAL SARABHAI ENT L   ,Permitted ,22 SEP 2026,              10.00,          76633296,             38.65,     2961876890.40 
22 SEP 2026,AMBANIORGO,SM,AMBANI ORGOCHEM LIMITED  ,Listed    ,22 SEP 2026,              10.00,           8638469,            112.00,      967508528.00
22 SEP 2026,AMBER,EQ,AMBER ENTERPRISES (I) LTD,Listed    ,22 SEP 2026,              10.00,          35267767,           7000.00,   246874369000.00     
22 SEP 2026,AMBICAAGAR,EQ,AMBICA AGAR & AROMAINDLTD,Listed    ,22 SEP 2026,              10.00,          17177400,             24.85,      426514842.00
